source,target,kind,resolution,file,absolute_file,line,statement
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2902,"call restartvar(ncid, flag, varname='HuskStrutElms_brch', dim1name='pft',dim2name='elmnts', dim3name='nbranches',long_name='branch husk element', units='g d-2', interpinic_flag='skip', data=datpr3, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2909,"call restartvar(ncid, flag, varname='EarStrutElms_brch', dim1name='pft',dim2name='elmnts', dim3name='nbranches',long_name='branch ear element', units='g d-2', interpinic_flag='skip', data=datpr3, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2912,"call cppft(flag,NHW,NHE,NVN,NVS,NP_col,EarStrutElms_brch,datrp_3d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2916,"if(flag=='write')call cppft(flag,NHW,NHE,NVN,NVS,NP_col,EarStrutElms_brch,datrp_3d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2919,"call restartvar(ncid, flag, varname='EarStrutElms_brch', dim1name='pft',dim2name='elmnts', dim3name='nbranches',long_name='branch ear element', units='g d-2', interpinic_flag='skip', data=datpr3, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2926,"call restartvar(ncid, flag, varname='GrainStrutElms_brch', dim1name='pft',dim2name='elmnts', dim3name='nbranches',long_name='branch grain element', units='g d-2', interpinic_flag='skip', data=datpr3, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2929,"call cppft(flag,NHW,NHE,NVN,NVS,NP_col,GrainStrutElms_brch,datrp_3d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2933,"if(flag=='write')call cppft(flag,NHW,NHE,NVN,NVS,NP_col,GrainStrutElms_brch,datrp_3d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2936,"call restartvar(ncid, flag, varname='GrainStrutElms_brch', dim1name='pft',dim2name='elmnts', dim3name='nbranches',long_name='branch grain element', units='g d-2', interpinic_flag='skip', data=datpr3, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2943,"call restartvar(ncid, flag, varname='PotentialSeedSites_brch', dim1name='pft', dim2name='nbranches',long_name='branch seed sites', units=' d-2', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2946,"call cppft(flag,NHW,NHE,NVN,NVS,NP_col,PotentialSeedSites_brch,datrp_2d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2950,"if(flag=='write')call cppft(flag,NHW,NHE,NVN,NVS,NP_col,PotentialSeedSites_brch,datrp_2d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2953,"call restartvar(ncid, flag, varname='PotentialSeedSites_brch', dim1name='pft', dim2name='nbranches',long_name='branch seed sites', units=' d-2', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2960,"call restartvar(ncid, flag, varname='SetNumberSeeds_brch', dim1name='pft',dim2name='nbranches', long_name='branch grain number', units='# d-2', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2963,"call cppft(flag,NHW,NHE,NVN,NVS,NP_col,SetNumberSeeds_brch,datrp_2d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2967,"if(flag=='write')call cppft(flag,NHW,NHE,NVN,NVS,NP_col,SetNumberSeeds_brch,datrp_2d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2970,"call restartvar(ncid, flag, varname='SetNumberSeeds_brch', dim1name='pft',dim2name='nbranches', long_name='branch grain number', units='# d-2', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2978,"call restartvar(ncid, flag, varname='GrainSeedBiomCMean_brch', dim1name='pft',dim2name='nbranches', long_name='maximum grain C during grain fill', units='g d-2', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2981,"call cppft(flag,NHW,NHE,NVN,NVS,NP_col,GrainSeedBiomCMean_brch,datrp_2d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2985,"if(flag=='write')call cppft(flag,NHW,NHE,NVN,NVS,NP_col,GrainSeedBiomCMean_brch,datrp_2d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2988,"call restartvar(ncid, flag, varname='GrainSeedBiomCMean_brch', dim1name='pft',dim2name='nbranches', long_name='maximum grain C during grain fill', units='g d-2', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2996,"call restartvar(ncid, flag, varname='LeafAreaLive_brch', dim1name='pft',dim2name='nbranches', long_name='plant branch leaf area', units='m2 d-2', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,2999,"call cppft(flag,NHW,NHE,NVN,NVS,NP_col,LeafAreaLive_brch,datrp_2d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3003,"if(flag=='write')call cppft(flag,NHW,NHE,NVN,NVS,NP_col,LeafAreaLive_brch,datrp_2d, NumActivePlants=NumActivePlants_col,IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3006,"call restartvar(ncid, flag, varname='LeafAreaLive_brch', dim1name='pft',dim2name='nbranches', long_name='plant branch leaf area', units='m2 d-2', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3030,"call restartvar(ncid, flag, varname='LeafAreaDying_brch', dim1name='pft',dim2name='nbranches', long_name='branch leaf area', units='m2 d-2', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3033,"call cppft(flag,NHW,NHE,NVN,NVS,NP_col,LeafAreaDying_brch,datrp_2d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3037,"if(flag=='write')call cppft(flag,NHW,NHE,NVN,NVS,NP_col,LeafAreaDying_brch,datrp_2d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3040,"call restartvar(ncid, flag, varname='LeafAreaDying_brch', dim1name='pft',dim2name='nbranches', long_name='branch leaf area', units='m2 d-2', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3047,"call restartvar(ncid, flag, varname='CanPBranchHeight', dim1name='pft',dim2name='nbranches', long_name='branch height', units='m', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3050,"call cppft(flag,NHW,NHE,NVN,NVS,NP_col,CanPBranchHeight,datrp_2d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3054,"if(flag=='write')call cppft(flag,NHW,NHE,NVN,NVS,NP_col,CanPBranchHeight,datrp_2d, NumActivePlants=NumActivePlants_col,IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3057,"call restartvar(ncid, flag, varname='CanPBranchHeight', dim1name='pft',dim2name='nbranches', long_name='branch height', units='m', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3064,"call restartvar(ncid, flag, varname='LeafElmntRemobFlx_brch', dim1name='pft',dim2name='elmnts', dim3name='nbranches',long_name='element translocated from leaf during senescence', units='g d-2 h-1', interpinic_flag='skip', data=datpr3, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3067,"call cppft(flag,NHW,NHE,NVN,NVS,NP_col,LeafElmntRemobFlx_brch,datrp_3d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3071,"if(flag=='write')call cppft(flag,NHW,NHE,NVN,NVS,NP_col,LeafElmntRemobFlx_brch,datrp_3d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3074,"call restartvar(ncid, flag, varname='LeafElmntRemobFlx_brch', dim1name='pft',dim2name='elmnts', dim3name='nbranches',long_name='element translocated from leaf during senescence', units='g d-2 h-1', interpinic_flag='skip', data=datpr3, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3081,"call restartvar(ncid, flag, varname='PetolShethChemElmRemobFlx_brch', dim1name='pft',dim2name='elmnts', dim3name='nbranches',long_name='element translocated from sheath during senescence', units='g d-2 h-1', interpinic_flag='skip', data=datpr3, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3084,"call cppft(flag,NHW,NHE,NVN,NVS,NP_col,PetolShethChemElmRemobFlx_brch,datrp_3d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3088,"if(flag=='write')call cppft(flag,NHW,NHE,NVN,NVS,NP_col,PetolShethChemElmRemobFlx_brch,datrp_3d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3091,"call restartvar(ncid, flag, varname='PetolShethChemElmRemobFlx_brch', dim1name='pft',dim2name='elmnts', dim3name='nbranches',long_name='element translocated from sheath during senescence', units='g d-2 h-1', interpinic_flag='skip', data=datpr3, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3098,"call restartvar(ncid, flag, varname='SenecStalkStrutElms_brch', dim1name='pft',dim2name='elmnts', dim3name='nbranches',long_name='branch stalk structural C', units='g d-2', interpinic_flag='skip', data=datpr3, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3101,"call cppft(flag,NHW,NHE,NVN,NVS,NP_col,SenecStalkStrutElms_brch,datrp_3d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3105,"if(flag=='write')call cppft(flag,NHW,NHE,NVN,NVS,NP_col,SenecStalkStrutElms_brch,datrp_3d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3108,"call restartvar(ncid, flag, varname='SenecStalkStrutElms_brch', dim1name='pft',dim2name='elmnts', dim3name='nbranches',long_name='branch stalk structural C', units='g d-2', interpinic_flag='skip', data=datpr3, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3115,"call restartvar(ncid, flag, varname='CanopyLeafAreaZ_pft', dim1name='pft',dim2name='levcan', long_name='pft canopy layer leaf area', units='m2 d-2', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3118,"call cppft(flag,NHW,NHE,NVN,NVS,NP_col,CanopyLeafAreaZ_pft,datrp_2d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3122,"if(flag=='write')call cppft(flag,NHW,NHE,NVN,NVS,NP_col,CanopyLeafAreaZ_pft,datrp_2d, NumActivePlants=NumActivePlants_col,IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3125,"call restartvar(ncid, flag, varname='CanopyLeafAreaZ_pft', dim1name='pft',dim2name='levcan', long_name='pft canopy layer leaf area', units='m2 d-2', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3132,"call restartvar(ncid, flag, varname='CanopyLeafCLyr_pft', dim1name='pft',dim2name='levcan', long_name='pft canopy layer leaf C', units='g d-2', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3135,"call cppft(flag,NHW,NHE,NVN,NVS,NP_col,CanopyLeafCLyr_pft,datrp_2d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3139,"if(flag=='write')call cppft(flag,NHW,NHE,NVN,NVS,NP_col,CanopyLeafCLyr_pft,datrp_2d, NumActivePlants=NumActivePlants_col,IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3142,"call restartvar(ncid, flag, varname='CanopyLeafCLyr_pft', dim1name='pft',dim2name='levcan', long_name='pft canopy layer leaf C', units='g d-2', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3150,"call restartvar(ncid, flag, varname='GroSrcRootStress_pvr', dim1name='pft',dim2name='levsoi', long_name='Root growth stress due to nutrient and water', units='-', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3153,"call cppft(flag,NHW,NHE,NVN,NVS,NP_col,GroSrcRootStress_pvr,datrp_2d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3156,"if(flag=='write')call cppft(flag,NHW,NHE,NVN,NVS,NP_col,GroSrcRootStress_pvr,datrp_2d, NumActivePlants=NumActivePlants_col,IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3159,"call restartvar(ncid, flag, varname='GroSrcRootStress_pvr', dim1name='pft',dim2name='levsoi', long_name='Root growth stress due to nutrient and water', units='-', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3166,"call restartvar(ncid, flag, varname='CanopyStemSurfAreaZ_pft', dim1name='pft',dim2name='levcan', long_name='plant canopy layer stem area', units='m2 d-2', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3169,"call cppft(flag,NHW,NHE,NVN,NVS,NP_col,CanopyStemSurfAreaZ_pft,datrp_2d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3173,"if(flag=='write')call cppft(flag,NHW,NHE,NVN,NVS,NP_col,CanopyStemSurfAreaZ_pft,datrp_2d, NumActivePlants=NumActivePlants_col,IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3176,"call restartvar(ncid, flag, varname='CanopyStemSurfAreaZ_pft', dim1name='pft',dim2name='levcan', long_name='plant canopy layer stem area', units='m2 d-2', interpinic_flag='skip', data=datpr2, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::restartvar,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3183,"call restartvar(ncid, flag, varname='CPOOL4_node', dim1name='pft',dim2name='nodes', dim3name='nbranches',long_name='leaf nonstructural C4 content in C4 photosynthesi', units='g d-2', interpinic_flag='skip', data=datpr3, missing_value=spval, fill_value=spval)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3186,"call cppft(flag,NHW,NHE,NVN,NVS,NP_col,CPOOL4_node,datrp_3d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
restartmod::restartnc_plant@f90src/ioutils/restartmod.f90:91,generic::cppft,subroutine,generic,f90src/IOutils/RestartMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/IOutils/RestartMod.F90,3190,"if(flag=='write')call cppft(flag,NHW,NHE,NVN,NVS,NP_col,CPOOL4_node,datrp_3d,NumActivePlants=NumActivePlants_col, IsPlantActive_pft=IsPlantActive_pft)"
